date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:23	2306/2306	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:22%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fjarmark-2%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedd5b7.json	(from https://www.rathan.cz/events/jarmark-2/)
20:59:23	784/784	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c826795053a3d9e3ca7eb639349a3fae%22	https://www.rathan.cz/events/jarmark-2/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/jarmark-2/feed/index.html	(from https://www.rathan.cz/events/jarmark-2/)
20:59:23	55938/55938	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:22%20GMT	https://www.rathan.cz/events/41-martinkovske-krojovane-hody/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/41-martinkovske-krojovane-hody/index.html	(from https://www.rathan.cz/events/jarmark-2/)
20:59:24	2397/2397	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:22%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fjarmark-2%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed010c	(from https://www.rathan.cz/events/jarmark-2/)
20:59:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:22%20GMT	https://www.rathan.cz/?p=576	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexaa4f.html	(from https://www.rathan.cz/events/jarmark-2/)
20:59:24	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:23%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F41-martinkovske-krojovane-hody%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedbcda.json	(from https://www.rathan.cz/events/41-martinkovske-krojovane-hody/)
20:59:24	853/853	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229bb9f5f8dffa704d41a2fb0415e0cdb5%22	https://www.rathan.cz/events/41-martinkovske-krojovane-hody/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/41-martinkovske-krojovane-hody/feed/index.html	(from https://www.rathan.cz/events/41-martinkovske-krojovane-hody/)
20:59:25	55798/55798	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:23%20GMT	https://www.rathan.cz/events/podjavinohrani/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/podjavinohrani/index.html	(from https://www.rathan.cz/events/41-martinkovske-krojovane-hody/)
20:59:25	2556/2556	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:23%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F41-martinkovske-krojovane-hody%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedafa5	(from https://www.rathan.cz/events/41-martinkovske-krojovane-hody/)
20:59:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:23%20GMT	https://www.rathan.cz/?p=574	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexfe50.html	(from https://www.rathan.cz/events/41-martinkovske-krojovane-hody/)
20:59:25	2367/2367	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:24%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fpodjavinohrani%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedcde3.json	(from https://www.rathan.cz/events/podjavinohrani/)
20:59:25	803/803	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2252215076522fd74b873a1976c8dbc098%22	https://www.rathan.cz/events/podjavinohrani/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/podjavinohrani/feed/index.html	(from https://www.rathan.cz/events/podjavinohrani/)
20:59:26	55798/55798	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:24%20GMT	https://www.rathan.cz/events/namestsky-ples/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/namestsky-ples/index.html	(from https://www.rathan.cz/events/podjavinohrani/)
20:59:26	2458/2458	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:24%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fpodjavinohrani%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed6c19	(from https://www.rathan.cz/events/podjavinohrani/)
20:59:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:25%20GMT	https://www.rathan.cz/?p=573	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexa1e2.html	(from https://www.rathan.cz/events/podjavinohrani/)
20:59:26	2412/2412	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:25%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fnamestsky-ples%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedd51e.json	(from https://www.rathan.cz/events/namestsky-ples/)
20:59:27	806/806	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22969fc21de50b4fc639c737c938628266%22	https://www.rathan.cz/events/namestsky-ples/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/namestsky-ples/feed/index.html	(from https://www.rathan.cz/events/namestsky-ples/)
20:59:27	55788/55788	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:25%20GMT	https://www.rathan.cz/events/horacky-bal-2/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/horacky-bal-2/index.html	(from https://www.rathan.cz/events/namestsky-ples/)
20:59:27	2512/2512	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:26%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fnamestsky-ples%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed4d44	(from https://www.rathan.cz/events/namestsky-ples/)
20:59:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:26%20GMT	https://www.rathan.cz/?p=571	C:/My%20Web%20Sites/rathan/www.rathan.cz/index62bf.html	(from https://www.rathan.cz/events/namestsky-ples/)
20:59:28	2371/2371	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:26%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fhoracky-bal-2%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed68f0.json	(from https://www.rathan.cz/events/horacky-bal-2/)
20:59:28	799/799	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224b38ee37727afdb7ce69ab0c34de5481%22	https://www.rathan.cz/events/horacky-bal-2/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/horacky-bal-2/feed/index.html	(from https://www.rathan.cz/events/horacky-bal-2/)
20:59:28	2462/2462	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:27%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fhoracky-bal-2%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed7722	(from https://www.rathan.cz/events/horacky-bal-2/)
20:59:28	56143/56143	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:27%20GMT	https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/index.html	(from https://www.rathan.cz/events/horacky-bal-2/)
20:59:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:27%20GMT	https://www.rathan.cz/?p=567	C:/My%20Web%20Sites/rathan/www.rathan.cz/index246f.html	(from https://www.rathan.cz/events/horacky-bal-2/)
20:59:29	2442/2442	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:27%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fposezeni-s-cimbalovou-muzikou%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedaeda.json	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:29	848/848	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2248d88c62930c44df5c4e3450b460d8ed%22	https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/feed/index.html	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:29	2533/2533	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:28%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fposezeni-s-cimbalovou-muzikou%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed716e	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:29	56179/56179	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:28%20GMT	https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/index.html	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:28%20GMT	https://www.rathan.cz/?p=562	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexf652.html	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:30	208938/208938	---M--	200	added ('OK')	image/jpeg	etag:%226321fe2b-3302a%22	https://obecdolnivilemovice.cz/wp-content/uploads/2022/09/rathan-3.jpg	C:/My%20Web%20Sites/rathan/obecdolnivilemovice.cz/wp-content/uploads/2022/09/rathan-3.jpg	(from https://www.rathan.cz/events/posezeni-s-cimbalovou-muzikou/)
20:59:30	886/886	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f688d3f02b5f47c4ccf6665b6f9d11cc%22	https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/feed/index.html	(from https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/)
20:59:30	2560/2560	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:29%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F3-velkomeziricske-slavnosti-vina-a-jidla%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed840d.json	(from https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/)
20:59:30	55795/55795	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:29%20GMT	https://www.rathan.cz/events/den-obce/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/den-obce/index.html	(from https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/)
20:59:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:29%20GMT	https://www.rathan.cz/?p=560	C:/My%20Web%20Sites/rathan/www.rathan.cz/index46ad.html	(from https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/)
20:59:31	2657/2657	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:29%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F3-velkomeziricske-slavnosti-vina-a-jidla%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedcba2	(from https://www.rathan.cz/events/3-velkomeziricske-slavnosti-vina-a-jidla/)
20:59:31	2346/2346	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:30%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fden-obce%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embeda68e.json	(from https://www.rathan.cz/events/den-obce/)
20:59:31	796/796	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed9720928fa77751e946c187ea265835%22	https://www.rathan.cz/events/den-obce/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/den-obce/feed/index.html	(from https://www.rathan.cz/events/den-obce/)
20:59:32	2437/2437	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:30%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fden-obce%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed45ef	(from https://www.rathan.cz/events/den-obce/)
20:59:32	55699/55699	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:30%20GMT	https://www.rathan.cz/events/jarmark/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/jarmark/index.html	(from https://www.rathan.cz/events/den-obce/)
20:59:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:30%20GMT	https://www.rathan.cz/?p=558	C:/My%20Web%20Sites/rathan/www.rathan.cz/index193e.html	(from https://www.rathan.cz/events/den-obce/)
20:59:32	2302/2302	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:31%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fjarmark%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embede3e6.json	(from https://www.rathan.cz/events/jarmark/)
20:59:32	780/780	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bb18a1fdb3e539d747ba501b8e8ac835%22	https://www.rathan.cz/events/jarmark/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/jarmark/feed/index.html	(from https://www.rathan.cz/events/jarmark/)
20:59:33	2393/2393	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:31%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fjarmark%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedc6c8	(from https://www.rathan.cz/events/jarmark/)
20:59:33	55969/55969	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:31%20GMT	https://www.rathan.cz/events/mame-radi-vino-1-rocnik/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/mame-radi-vino-1-rocnik/index.html	(from https://www.rathan.cz/events/jarmark/)
20:59:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:31%20GMT	https://www.rathan.cz/?p=555	C:/My%20Web%20Sites/rathan/www.rathan.cz/index960c.html	(from https://www.rathan.cz/events/jarmark/)
20:59:33	2526/2526	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:32%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fmame-radi-vino-1-rocnik%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedad1e.json	(from https://www.rathan.cz/events/mame-radi-vino-1-rocnik/)
20:59:33	856/856	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f913a01e46de2f9c43bcdf268198e22e%22	https://www.rathan.cz/events/mame-radi-vino-1-rocnik/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/mame-radi-vino-1-rocnik/feed/index.html	(from https://www.rathan.cz/events/mame-radi-vino-1-rocnik/)
20:59:34	2629/2629	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:32%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fmame-radi-vino-1-rocnik%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedd910	(from https://www.rathan.cz/events/mame-radi-vino-1-rocnik/)
20:59:34	55881/55881	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:32%20GMT	https://www.rathan.cz/events/40-martinkovske-hody/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/40-martinkovske-hody/index.html	(from https://www.rathan.cz/events/mame-radi-vino-1-rocnik/)
20:59:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:32%20GMT	https://www.rathan.cz/?p=554	C:/My%20Web%20Sites/rathan/www.rathan.cz/index0971.html	(from https://www.rathan.cz/events/mame-radi-vino-1-rocnik/)
20:59:34	2400/2400	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:33%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F40-martinkovske-hody%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed6d84.json	(from https://www.rathan.cz/events/40-martinkovske-hody/)
20:59:34	822/822	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22dab88d671cd765da8397b1c59b6b786c%22	https://www.rathan.cz/events/40-martinkovske-hody/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/40-martinkovske-hody/feed/index.html	(from https://www.rathan.cz/events/40-martinkovske-hody/)
20:59:35	2491/2491	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:33%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2F40-martinkovske-hody%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embede662	(from https://www.rathan.cz/events/40-martinkovske-hody/)
20:59:35	55883/55883	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:33%20GMT	https://www.rathan.cz/events/carodejnice-open-air/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/carodejnice-open-air/index.html	(from https://www.rathan.cz/events/40-martinkovske-hody/)
20:59:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:33%20GMT	https://www.rathan.cz/?p=553	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexa7b7.html	(from https://www.rathan.cz/events/40-martinkovske-hody/)
20:59:35	2382/2382	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:34%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fcarodejnice-open-air%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed3780.json	(from https://www.rathan.cz/events/carodejnice-open-air/)
20:59:35	820/820	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222f9c824b76f66278a405bd0991290613%22	https://www.rathan.cz/events/carodejnice-open-air/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/carodejnice-open-air/feed/index.html	(from https://www.rathan.cz/events/carodejnice-open-air/)
20:59:36	2476/2476	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:34%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fcarodejnice-open-air%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed7efc	(from https://www.rathan.cz/events/carodejnice-open-air/)
20:59:36	55923/55923	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:34%20GMT	https://www.rathan.cz/events/slavnosti-vina-a-folkloru/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/slavnosti-vina-a-folkloru/index.html	(from https://www.rathan.cz/events/carodejnice-open-air/)
20:59:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:34%20GMT	https://www.rathan.cz/?p=552	C:/My%20Web%20Sites/rathan/www.rathan.cz/index5195.html	(from https://www.rathan.cz/events/carodejnice-open-air/)
20:59:36	2422/2422	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:35%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fslavnosti-vina-a-folkloru%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embeddc63.json	(from https://www.rathan.cz/events/slavnosti-vina-a-folkloru/)
20:59:36	836/836	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225eab6342c3c8bd680b293cb8b2e955fc%22	https://www.rathan.cz/events/slavnosti-vina-a-folkloru/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/slavnosti-vina-a-folkloru/feed/index.html	(from https://www.rathan.cz/events/slavnosti-vina-a-folkloru/)
20:59:37	2513/2513	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:35%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fslavnosti-vina-a-folkloru%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embedca3a	(from https://www.rathan.cz/events/slavnosti-vina-a-folkloru/)
20:59:37	55947/55947	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:35%20GMT	https://www.rathan.cz/events/stara-tkalcovna/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/stara-tkalcovna/index.html	(from https://www.rathan.cz/events/slavnosti-vina-a-folkloru/)
20:59:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:35%20GMT	https://www.rathan.cz/?p=549	C:/My%20Web%20Sites/rathan/www.rathan.cz/indexbcc1.html	(from https://www.rathan.cz/events/slavnosti-vina-a-folkloru/)
20:59:37	2405/2405	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:36%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fstara-tkalcovna%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed3ab5.json	(from https://www.rathan.cz/events/stara-tkalcovna/)
20:59:38	817/817	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220d5cbe32b92b455b1e9f35d480c0e5ac%22	https://www.rathan.cz/events/stara-tkalcovna/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/stara-tkalcovna/feed/index.html	(from https://www.rathan.cz/events/stara-tkalcovna/)
20:59:38	2499/2499	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:36%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Fstara-tkalcovna%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed63eb	(from https://www.rathan.cz/events/stara-tkalcovna/)
20:59:38	56311/56311	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:37%20GMT	https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/index.html	(from https://www.rathan.cz/events/stara-tkalcovna/)
20:59:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:37%20GMT	https://www.rathan.cz/?p=541	C:/My%20Web%20Sites/rathan/www.rathan.cz/index4126.html	(from https://www.rathan.cz/events/stara-tkalcovna/)
20:59:39	2685/2685	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:59:37%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Foslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach%2F	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed8136.json	(from https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/)
20:59:39	921/921	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b4f62b5c72a7ba73d9c14eb5fe529838%22	https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/feed/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/feed/index.html	(from https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/)
20:59:39	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Feb%202026%2019:59:38%20GMT	https://www.rathan.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rathan.cz%2Fevents%2Foslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach%2F&format=xml	C:/My%20Web%20Sites/rathan/www.rathan.cz/wp-json/oembed/1.0/embed95aa	(from https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/)
20:59:39	56001/56001	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:59:38%20GMT	https://www.rathan.cz/events/svatovaclavske-slavnosti/	C:/My%20Web%20Sites/rathan/www.rathan.cz/events/svatovaclavske-slavnosti/index.html	(from https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/)
20:59:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Feb%202026%2019:59:38%20GMT	https://www.rathan.cz/?p=540	C:/My%20Web%20Sites/rathan/www.rathan.cz/index092b.html	(from https://www.rathan.cz/events/oslavy-650-vyroci-prvni-pisemne-zminky-o-okriskach/)
